date,year,month,market,commodity,unit,currency,price
2020-04-01,2020,4,Garissa,"Maize (White Grain)","per 90kg bag",KES,4087.0
2020-05-01,2020,5,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3371.0
2020-05-01,2020,5,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3708.0
2020-05-01,2020,5,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3287.0
2020-05-01,2020,5,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2879.0
2020-05-01,2020,5,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3054.0
2020-05-01,2020,5,Garissa,"Maize (White Grain)","per 90kg bag",KES,4100.0
2020-06-01,2020,6,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3208.0
2020-06-01,2020,6,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3544.0
2020-06-01,2020,6,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3139.0
2020-06-01,2020,6,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2603.0
2020-06-01,2020,6,Nakuru,"Maize (White Grain)","per 90kg bag",KES,2986.0
2020-06-01,2020,6,Garissa,"Maize (White Grain)","per 90kg bag",KES,3323.0
2020-07-01,2020,7,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3010.0
2020-07-01,2020,7,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3084.0
2020-07-01,2020,7,Kisumu,"Maize (White Grain)","per 90kg bag",KES,2590.0
2020-07-01,2020,7,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2841.0
2020-07-01,2020,7,Nakuru,"Maize (White Grain)","per 90kg bag",KES,2755.0
2020-07-01,2020,7,Garissa,"Maize (White Grain)","per 90kg bag",KES,3084.0
2020-08-01,2020,8,Nairobi,"Maize (White Grain)","per 90kg bag",KES,2945.0
2020-08-01,2020,8,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3052.0
2020-08-01,2020,8,Kisumu,"Maize (White Grain)","per 90kg bag",KES,2807.0
2020-08-01,2020,8,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2657.0
2020-08-01,2020,8,Nakuru,"Maize (White Grain)","per 90kg bag",KES,2917.0
2020-08-01,2020,8,Garissa,"Maize (White Grain)","per 90kg bag",KES,3239.0
2020-09-01,2020,9,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3242.0
2020-09-01,2020,9,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3708.0
2020-09-01,2020,9,Kisumu,"Maize (White Grain)","per 90kg bag",KES,2972.0
2020-09-01,2020,9,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3002.0
2020-09-01,2020,9,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3066.0
2020-09-01,2020,9,Garissa,"Maize (White Grain)","per 90kg bag",KES,3673.0
2020-10-01,2020,10,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3373.0
2020-10-01,2020,10,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3564.0
2020-10-01,2020,10,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3037.0
2020-10-01,2020,10,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3273.0
2020-10-01,2020,10,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3222.0
2020-10-01,2020,10,Garissa,"Maize (White Grain)","per 90kg bag",KES,3853.0
2020-11-01,2020,11,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3390.0
2020-11-01,2020,11,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3639.0
2020-11-01,2020,11,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3504.0
2020-11-01,2020,11,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3216.0
2020-11-01,2020,11,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3365.0
2020-11-01,2020,11,Garissa,"Maize (White Grain)","per 90kg bag",KES,4075.0
2020-12-01,2020,12,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3941.0
2020-12-01,2020,12,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4135.0
2020-12-01,2020,12,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3806.0
2020-12-01,2020,12,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3551.0
2020-12-01,2020,12,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3776.0
2020-12-01,2020,12,Garissa,"Maize (White Grain)","per 90kg bag",KES,4661.0
2021-01-01,2021,1,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4129.0
2021-01-01,2021,1,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4326.0
2021-01-01,2021,1,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3832.0
2021-01-01,2021,1,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3743.0
2021-01-01,2021,1,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3786.0
2021-01-01,2021,1,Garissa,"Maize (White Grain)","per 90kg bag",KES,5064.0
2021-02-01,2021,2,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4303.0
2021-02-01,2021,2,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4949.0
2021-02-01,2021,2,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4516.0
2021-02-01,2021,2,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4013.0
2021-02-01,2021,2,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3842.0
2021-02-01,2021,2,Garissa,"Maize (White Grain)","per 90kg bag",KES,5010.0
2021-03-01,2021,3,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4073.0
2021-03-01,2021,3,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4149.0
2021-03-01,2021,3,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3883.0
2021-03-01,2021,3,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3843.0
2021-03-01,2021,3,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3810.0
2021-03-01,2021,3,Garissa,"Maize (White Grain)","per 90kg bag",KES,4672.0
2021-04-01,2021,4,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3636.0
2021-04-01,2021,4,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4339.0
2021-04-01,2021,4,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3577.0
2021-04-01,2021,4,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3371.0
2021-04-01,2021,4,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3509.0
2021-04-01,2021,4,Garissa,"Maize (White Grain)","per 90kg bag",KES,4594.0
2021-05-01,2021,5,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3492.0
2021-05-01,2021,5,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3952.0
2021-05-01,2021,5,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3547.0
2021-05-01,2021,5,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3439.0
2021-05-01,2021,5,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3601.0
2021-05-01,2021,5,Garissa,"Maize (White Grain)","per 90kg bag",KES,4143.0
2021-06-01,2021,6,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4244.0
2021-06-01,2021,6,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4246.0
2021-06-01,2021,6,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3836.0
2021-06-01,2021,6,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3956.0
2021-06-01,2021,6,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3984.0
2021-06-01,2021,6,Garissa,"Maize (White Grain)","per 90kg bag",KES,4791.0
2021-07-01,2021,7,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3728.0
2021-07-01,2021,7,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4323.0
2021-07-01,2021,7,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3663.0
2021-07-01,2021,7,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3506.0
2021-07-01,2021,7,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3622.0
2021-07-01,2021,7,Garissa,"Maize (White Grain)","per 90kg bag",KES,4665.0
2021-08-01,2021,8,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3830.0
2021-08-01,2021,8,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4585.0
2021-08-01,2021,8,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4045.0
2021-08-01,2021,8,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3801.0
2021-08-01,2021,8,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4140.0
2021-08-01,2021,8,Garissa,"Maize (White Grain)","per 90kg bag",KES,5059.0
2021-09-01,2021,9,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3327.0
2021-09-01,2021,9,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3584.0
2021-09-01,2021,9,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3364.0
2021-09-01,2021,9,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2979.0
2021-09-01,2021,9,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3196.0
2021-09-01,2021,9,Garissa,"Maize (White Grain)","per 90kg bag",KES,3922.0
2021-10-01,2021,10,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3511.0
2021-10-01,2021,10,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3813.0
2021-10-01,2021,10,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3366.0
2021-10-01,2021,10,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3404.0
2021-10-01,2021,10,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3356.0
2021-10-01,2021,10,Garissa,"Maize (White Grain)","per 90kg bag",KES,4079.0
2021-11-01,2021,11,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3525.0
2021-11-01,2021,11,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4117.0
2021-11-01,2021,11,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3632.0
2021-11-01,2021,11,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3645.0
2021-11-01,2021,11,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3414.0
2021-11-01,2021,11,Garissa,"Maize (White Grain)","per 90kg bag",KES,4376.0
2021-12-01,2021,12,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4087.0
2021-12-01,2021,12,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4409.0
2021-12-01,2021,12,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3934.0
2021-12-01,2021,12,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3549.0
2021-12-01,2021,12,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4020.0
2021-12-01,2021,12,Garissa,"Maize (White Grain)","per 90kg bag",KES,4960.0
2022-01-01,2022,1,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4618.0
2022-01-01,2022,1,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5200.0
2022-01-01,2022,1,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4187.0
2022-01-01,2022,1,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4103.0
2022-01-01,2022,1,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4199.0
2022-01-01,2022,1,Garissa,"Maize (White Grain)","per 90kg bag",KES,5618.0
2022-02-01,2022,2,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4274.0
2022-02-01,2022,2,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5055.0
2022-02-01,2022,2,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4149.0
2022-02-01,2022,2,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3829.0
2022-02-01,2022,2,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4009.0
2022-02-01,2022,2,Garissa,"Maize (White Grain)","per 90kg bag",KES,5119.0
2022-03-01,2022,3,Nairobi,"Maize (White Grain)","per 90kg bag",KES,5444.0
2022-03-01,2022,3,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5443.0
2022-03-01,2022,3,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4967.0
2022-03-01,2022,3,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4630.0
2022-03-01,2022,3,Nakuru,"Maize (White Grain)","per 90kg bag",KES,5081.0
2022-03-01,2022,3,Garissa,"Maize (White Grain)","per 90kg bag",KES,5889.0
2022-04-01,2022,4,Nairobi,"Maize (White Grain)","per 90kg bag",KES,5255.0
2022-04-01,2022,4,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5177.0
2022-04-01,2022,4,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4646.0
2022-04-01,2022,4,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4665.0
2022-04-01,2022,4,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4747.0
2022-04-01,2022,4,Garissa,"Maize (White Grain)","per 90kg bag",KES,6226.0
2022-05-01,2022,5,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3842.0
2022-05-01,2022,5,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3930.0
2022-05-01,2022,5,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3588.0
2022-05-01,2022,5,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3474.0
2022-05-01,2022,5,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3737.0
2022-05-01,2022,5,Garissa,"Maize (White Grain)","per 90kg bag",KES,4581.0
2022-06-01,2022,6,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3443.0
2022-06-01,2022,6,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3866.0
2022-06-01,2022,6,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3250.0
2022-06-01,2022,6,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3199.0
2022-06-01,2022,6,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3310.0
2022-06-01,2022,6,Garissa,"Maize (White Grain)","per 90kg bag",KES,4331.0
2022-07-01,2022,7,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3194.0
2022-07-01,2022,7,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3415.0
2022-07-01,2022,7,Kisumu,"Maize (White Grain)","per 90kg bag",KES,2950.0
2022-07-01,2022,7,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3064.0
2022-07-01,2022,7,Nakuru,"Maize (White Grain)","per 90kg bag",KES,2975.0
2022-07-01,2022,7,Garissa,"Maize (White Grain)","per 90kg bag",KES,3836.0
2022-08-01,2022,8,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3050.0
2022-08-01,2022,8,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3714.0
2022-08-01,2022,8,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3000.0
2022-08-01,2022,8,Eldoret,"Maize (White Grain)","per 90kg bag",KES,2975.0
2022-08-01,2022,8,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3269.0
2022-08-01,2022,8,Garissa,"Maize (White Grain)","per 90kg bag",KES,3688.0
2022-09-01,2022,9,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4162.0
2022-09-01,2022,9,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4523.0
2022-09-01,2022,9,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3849.0
2022-09-01,2022,9,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4092.0
2022-09-01,2022,9,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4205.0
2022-09-01,2022,9,Garissa,"Maize (White Grain)","per 90kg bag",KES,4539.0
2022-10-01,2022,10,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3513.0
2022-10-01,2022,10,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4157.0
2022-10-01,2022,10,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3393.0
2022-10-01,2022,10,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3414.0
2022-10-01,2022,10,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3561.0
2022-10-01,2022,10,Garissa,"Maize (White Grain)","per 90kg bag",KES,4522.0
2022-11-01,2022,11,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3910.0
2022-11-01,2022,11,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4277.0
2022-11-01,2022,11,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3670.0
2022-11-01,2022,11,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3859.0
2022-11-01,2022,11,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3674.0
2022-11-01,2022,11,Garissa,"Maize (White Grain)","per 90kg bag",KES,4719.0
2022-12-01,2022,12,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4274.0
2022-12-01,2022,12,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4732.0
2022-12-01,2022,12,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4160.0
2022-12-01,2022,12,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4031.0
2022-12-01,2022,12,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3977.0
2022-12-01,2022,12,Garissa,"Maize (White Grain)","per 90kg bag",KES,5312.0
2023-01-01,2023,1,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4971.0
2023-01-01,2023,1,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5131.0
2023-01-01,2023,1,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4649.0
2023-01-01,2023,1,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4522.0
2023-01-01,2023,1,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4636.0
2023-01-01,2023,1,Garissa,"Maize (White Grain)","per 90kg bag",KES,5619.0
2023-02-01,2023,2,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4537.0
2023-02-01,2023,2,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5027.0
2023-02-01,2023,2,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4331.0
2023-02-01,2023,2,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4021.0
2023-02-01,2023,2,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4278.0
2023-02-01,2023,2,Garissa,"Maize (White Grain)","per 90kg bag",KES,4908.0
2023-03-01,2023,3,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4633.0
2023-03-01,2023,3,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5087.0
2023-03-01,2023,3,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4668.0
2023-03-01,2023,3,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4335.0
2023-03-01,2023,3,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4565.0
2023-03-01,2023,3,Garissa,"Maize (White Grain)","per 90kg bag",KES,5468.0
2023-04-01,2023,4,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4079.0
2023-04-01,2023,4,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4334.0
2023-04-01,2023,4,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3925.0
2023-04-01,2023,4,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3739.0
2023-04-01,2023,4,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4143.0
2023-04-01,2023,4,Garissa,"Maize (White Grain)","per 90kg bag",KES,4977.0
2023-05-01,2023,5,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4165.0
2023-05-01,2023,5,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4410.0
2023-05-01,2023,5,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4072.0
2023-05-01,2023,5,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3947.0
2023-05-01,2023,5,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3768.0
2023-05-01,2023,5,Garissa,"Maize (White Grain)","per 90kg bag",KES,4752.0
2023-06-01,2023,6,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3605.0
2023-06-01,2023,6,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3721.0
2023-06-01,2023,6,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3632.0
2023-06-01,2023,6,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3589.0
2023-06-01,2023,6,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3499.0
2023-06-01,2023,6,Garissa,"Maize (White Grain)","per 90kg bag",KES,4261.0
2023-07-01,2023,7,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3564.0
2023-07-01,2023,7,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3342.0
2023-07-01,2023,7,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3302.0
2023-07-01,2023,7,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3194.0
2023-07-01,2023,7,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3170.0
2023-07-01,2023,7,Garissa,"Maize (White Grain)","per 90kg bag",KES,4254.0
2023-08-01,2023,8,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3652.0
2023-08-01,2023,8,Mombasa,"Maize (White Grain)","per 90kg bag",KES,3758.0
2023-08-01,2023,8,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3364.0
2023-08-01,2023,8,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3219.0
2023-08-01,2023,8,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3272.0
2023-08-01,2023,8,Garissa,"Maize (White Grain)","per 90kg bag",KES,3932.0
2023-09-01,2023,9,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4081.0
2023-09-01,2023,9,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4348.0
2023-09-01,2023,9,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3831.0
2023-09-01,2023,9,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3439.0
2023-09-01,2023,9,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3980.0
2023-09-01,2023,9,Garissa,"Maize (White Grain)","per 90kg bag",KES,4925.0
2023-10-01,2023,10,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4001.0
2023-10-01,2023,10,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4134.0
2023-10-01,2023,10,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3680.0
2023-10-01,2023,10,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3755.0
2023-10-01,2023,10,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3635.0
2023-10-01,2023,10,Garissa,"Maize (White Grain)","per 90kg bag",KES,4679.0
2023-11-01,2023,11,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4385.0
2023-11-01,2023,11,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4265.0
2023-11-01,2023,11,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4358.0
2023-11-01,2023,11,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4153.0
2023-11-01,2023,11,Nakuru,"Maize (White Grain)","per 90kg bag",KES,3794.0
2023-11-01,2023,11,Garissa,"Maize (White Grain)","per 90kg bag",KES,4678.0
2023-12-01,2023,12,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4594.0
2023-12-01,2023,12,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4811.0
2023-12-01,2023,12,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4414.0
2023-12-01,2023,12,Eldoret,"Maize (White Grain)","per 90kg bag",KES,3875.0
2023-12-01,2023,12,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4374.0
2023-12-01,2023,12,Garissa,"Maize (White Grain)","per 90kg bag",KES,5878.0
2024-01-01,2024,1,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4787.0
2024-01-01,2024,1,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5352.0
2024-01-01,2024,1,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4524.0
2024-01-01,2024,1,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4779.0
2024-01-01,2024,1,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4717.0
2024-01-01,2024,1,Garissa,"Maize (White Grain)","per 90kg bag",KES,6372.0
2024-02-01,2024,2,Nairobi,"Maize (White Grain)","per 90kg bag",KES,5251.0
2024-02-01,2024,2,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5541.0
2024-02-01,2024,2,Kisumu,"Maize (White Grain)","per 90kg bag",KES,5110.0
2024-02-01,2024,2,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4745.0
2024-02-01,2024,2,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4682.0
2024-02-01,2024,2,Garissa,"Maize (White Grain)","per 90kg bag",KES,6219.0
2024-03-01,2024,3,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4900.0
2024-03-01,2024,3,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5365.0
2024-03-01,2024,3,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4809.0
2024-03-01,2024,3,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4496.0
2024-03-01,2024,3,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4767.0
2024-03-01,2024,3,Garissa,"Maize (White Grain)","per 90kg bag",KES,6228.0
2024-04-01,2024,4,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4329.0
2024-04-01,2024,4,Mombasa,"Maize (White Grain)","per 90kg bag",KES,5232.0
2024-04-01,2024,4,Kisumu,"Maize (White Grain)","per 90kg bag",KES,4306.0
2024-04-01,2024,4,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4083.0
2024-04-01,2024,4,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4721.0
2024-04-01,2024,4,Garissa,"Maize (White Grain)","per 90kg bag",KES,5378.0
2024-05-01,2024,5,Nairobi,"Maize (White Grain)","per 90kg bag",KES,4574.0
2024-05-01,2024,5,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4837.0
2024-05-01,2024,5,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3883.0
2024-05-01,2024,5,Eldoret,"Maize (White Grain)","per 90kg bag",KES,4052.0
2024-05-01,2024,5,Nakuru,"Maize (White Grain)","per 90kg bag",KES,4033.0
2024-05-01,2024,5,Garissa,"Maize (White Grain)","per 90kg bag",KES,4842.0
2024-06-01,2024,6,Nairobi,"Maize (White Grain)","per 90kg bag",KES,3645.0
2024-06-01,2024,6,Mombasa,"Maize (White Grain)","per 90kg bag",KES,4255.0
2024-06-01,2024,6,Kisumu,"Maize (White Grain)","per 90kg bag",KES,3855.0
